transaction_id,date,category,price,quantity,subtotal,discount_percent,discount_amount,total_amount,customer_segment,region,sales_channel,customer_satisfaction,return_customer,month,quarter,day_of_week,is_weekend
TXN_001583,2023-12-26,Sports,64.52,3,193.55,7.7,14.96,178.59,Regular,Central,Retail Store,3.5,False,12,Q4,Tuesday,False
TXN_001584,2023-10-15,Clothing,515.73,2,1031.46,19.1,197.38,834.08,Premium,North,Online,3.8,False,10,Q4,Sunday,True
TXN_001585,2023-08-21,Sports,297.77,1,297.77,7.7,22.94,274.83,Budget,North,Retail Store,3.0,False,8,Q3,Monday,False
TXN_001586,2022-08-11,Electronics,1172.02,2,2344.05,6.7,156.27,2187.78,Regular,North,Online,3.8,False,8,Q3,Thursday,False
TXN_001587,2023-02-02,Clothing,22.49,2,44.99,11.8,5.33,39.66,Regular,Central,Retail Store,3.9,True,2,Q1,Thursday,False
TXN_001588,2022-08-27,Electronics,1664.06,2,3328.13,11.4,380.25,2947.88,Regular,North,Retail Store,3.5,False,8,Q3,Saturday,True
TXN_001589,2023-07-03,Beauty,83.16,2,166.32,6.5,10.76,155.57,Budget,West,Retail Store,1.7,False,7,Q3,Monday,False
TXN_001590,2022-12-31,Toys,54.13,6,324.78,24.4,79.23,245.55,Regular,South,Online,2.3,False,12,Q4,Saturday,True
TXN_001591,2023-08-18,Clothing,129.9,3,389.7,7.9,30.61,359.09,Premium,South,Retail Store,3.0,True,8,Q3,Friday,False
TXN_001592,2022-03-29,Electronics,353.63,3,1060.89,16.8,178.63,882.26,Regular,South,Online,2.9,False,3,Q1,Tuesday,False
TXN_001593,2022-05-05,Clothing,84.56,7,591.89,9.5,56.04,535.85,Premium,West,Online,3.4,False,5,Q2,Thursday,False
TXN_001594,2023-07-02,Toys,86.01,6,516.08,12.2,62.99,453.09,Regular,East,Online,2.8,False,7,Q3,Sunday,True
TXN_001595,2023-08-08,Toys,116.9,3,350.71,6.5,22.63,328.08,Regular,West,Mobile App,4.4,True,8,Q3,Tuesday,False
TXN_001596,2022-01-31,Toys,34.57,2,69.14,29.0,20.04,49.1,Budget,North,Mobile App,3.3,True,1,Q1,Monday,False
TXN_001597,2022-11-12,Home & Garden,145.26,6,871.53,29.7,259.18,612.35,Premium,East,Retail Store,2.3,False,11,Q4,Saturday,True
TXN_001598,2022-11-29,Electronics,4301.59,2,8603.17,39.9,3435.05,5168.12,Premium,South,Mobile App,5.0,True,11,Q4,Tuesday,False
TXN_001599,2022-09-18,Home & Garden,279.13,4,1116.52,9.6,107.39,1009.13,Budget,East,Retail Store,3.9,False,9,Q3,Sunday,True
TXN_001600,2022-08-07,Toys,35.31,1,35.31,12.5,4.41,30.9,Regular,West,Retail Store,2.9,False,8,Q3,Sunday,True
TXN_001601,2023-01-29,Toys,85.47,1,85.47,28.9,24.66,60.8,Premium,West,Mobile App,2.6,False,1,Q1,Sunday,True
TXN_001602,2022-04-08,Electronics,1415.32,1,1415.32,24.1,341.01,1074.31,Regular,West,Online,2.5,False,4,Q2,Friday,False
TXN_001603,2023-04-22,Books,37.58,1,37.58,14.6,5.49,32.09,Regular,Central,Retail Store,3.1,False,4,Q2,Saturday,True
TXN_001604,2022-10-04,Beauty,87.61,1,87.61,1.0,0.86,86.76,Regular,West,Retail Store,1.5,False,10,Q4,Tuesday,False
TXN_001605,2023-09-15,Toys,126.46,4,505.83,15.9,80.22,425.61,Regular,North,Mobile App,1.9,False,9,Q3,Friday,False
TXN_001606,2022-07-27,Sports,390.06,3,1170.17,18.5,216.12,954.06,Premium,North,Online,4.7,True,7,Q3,Wednesday,False
TXN_001607,2022-11-30,Books,51.03,7,357.19,25.3,90.29,266.9,Regular,South,Online,3.3,True,11,Q4,Wednesday,False
TXN_001608,2023-11-12,Clothing,125.35,2,250.69,20.7,51.99,198.7,Regular,Central,Retail Store,3.8,False,11,Q4,Sunday,True
TXN_001609,2023-04-18,Toys,42.9,7,300.31,9.9,29.66,270.65,Budget,West,Online,3.8,False,4,Q2,Tuesday,False
TXN_001610,2022-05-27,Clothing,116.95,2,233.9,16.8,39.25,194.65,Regular,Central,Online,3.9,False,5,Q2,Friday,False
TXN_001611,2022-02-07,Electronics,420.72,3,1262.16,14.8,186.86,1075.29,Regular,West,Retail Store,4.3,False,2,Q1,Monday,False
TXN_001612,2023-04-10,Clothing,418.14,1,418.14,11.9,49.59,368.55,Premium,Central,Retail Store,5.0,True,4,Q2,Monday,False
TXN_001613,2022-04-27,Toys,81.76,1,81.76,23.1,18.85,62.9,Budget,East,Online,4.1,False,4,Q2,Wednesday,False
TXN_001614,2022-01-09,Books,73.18,1,73.18,9.3,6.83,66.34,Regular,West,Online,4.3,True,1,Q1,Sunday,True
TXN_001615,2023-04-10,Sports,110.23,2,220.45,7.9,17.51,202.94,Regular,West,Retail Store,4.4,True,4,Q2,Monday,False
TXN_001616,2022-07-02,Books,16.48,3,49.43,18.3,9.07,40.36,Budget,West,Online,2.8,True,7,Q3,Saturday,True
TXN_001617,2023-10-02,Beauty,88.99,7,622.91,3.3,20.3,602.61,Premium,East,Online,3.9,False,10,Q4,Monday,False
TXN_001618,2022-08-18,Books,47.41,6,284.47,1.9,5.45,279.02,Budget,South,Online,2.8,False,8,Q3,Thursday,False
TXN_001619,2023-05-13,Beauty,79.86,3,239.57,9.0,21.46,218.12,Budget,Central,Retail Store,3.2,False,5,Q2,Saturday,True
TXN_001620,2023-11-12,Clothing,72.88,1,72.88,18.5,13.45,59.43,Budget,East,Retail Store,2.2,False,11,Q4,Sunday,True
TXN_001621,2023-02-27,Toys,42.38,1,42.38,5.5,2.34,40.03,Regular,Central,Retail Store,3.8,True,2,Q1,Monday,False
TXN_001622,2023-06-09,Clothing,217.21,2,434.42,19.4,84.28,350.14,Regular,Central,Online,3.4,False,6,Q2,Friday,False
TXN_001623,2022-03-15,Beauty,37.49,3,112.47,5.8,6.54,105.93,Budget,East,Retail Store,2.5,True,3,Q1,Tuesday,False
TXN_001624,2022-07-01,Clothing,10.97,7,76.81,10.6,8.13,68.68,Budget,East,Retail Store,3.2,False,7,Q3,Friday,False
TXN_001625,2022-02-21,Home & Garden,230.93,1,230.93,23.5,54.19,176.74,Budget,Central,Online,2.6,False,2,Q1,Monday,False
TXN_001626,2023-08-28,Clothing,67.84,7,474.85,7.6,36.22,438.63,Regular,North,Mobile App,4.6,True,8,Q3,Monday,False
TXN_001627,2022-08-27,Electronics,130.75,1,130.75,6.5,8.54,122.2,Premium,North,Mobile App,4.5,False,8,Q3,Saturday,True
TXN_001628,2022-05-25,Home & Garden,101.44,2,202.88,16.4,33.29,169.59,Budget,West,Mobile App,3.9,True,5,Q2,Wednesday,False
TXN_001629,2023-03-24,Beauty,43.06,5,215.31,11.2,24.04,191.27,Regular,South,Retail Store,3.3,False,3,Q1,Friday,False
TXN_001630,2023-10-31,Electronics,790.17,2,1580.34,4.6,72.74,1507.6,Budget,South,Retail Store,3.3,True,10,Q4,Tuesday,False
TXN_001631,2023-02-21,Clothing,94.15,4,376.58,25.0,93.96,282.62,Regular,North,Mobile App,2.3,True,2,Q1,Tuesday,False
TXN_001632,2023-07-20,Home & Garden,240.71,4,962.85,1.1,10.47,952.38,Premium,Central,Retail Store,4.3,False,7,Q3,Thursday,False
TXN_001633,2022-01-03,Books,83.67,1,83.67,18.8,15.71,67.97,Premium,West,Mobile App,3.0,True,1,Q1,Monday,False
TXN_001634,2023-02-24,Electronics,494.94,4,1979.78,9.2,181.22,1798.56,Premium,West,Retail Store,3.8,False,2,Q1,Friday,False
TXN_001635,2023-05-08,Electronics,338.38,4,1353.5,14.5,196.25,1157.25,Premium,South,Retail Store,3.7,False,5,Q2,Monday,False
TXN_001636,2022-05-21,Clothing,63.05,2,126.1,14.8,18.68,107.43,Regular,North,Retail Store,2.6,False,5,Q2,Saturday,True
TXN_001637,2022-02-26,Clothing,99.59,1,99.59,8.0,7.94,91.65,Budget,East,Retail Store,1.3,True,2,Q1,Saturday,True
TXN_001638,2023-05-16,Books,29.74,4,118.97,7.7,9.18,109.8,Budget,East,Mobile App,2.2,False,5,Q2,Tuesday,False
TXN_001639,2022-07-04,Beauty,336.22,1,336.22,6.4,21.65,314.57,Premium,West,Retail Store,4.0,False,7,Q3,Monday,False
TXN_001640,2022-01-18,Toys,44.86,7,314.04,9.9,31.03,283.01,Regular,North,Mobile App,4.8,True,1,Q1,Tuesday,False
TXN_001641,2022-05-13,Electronics,1854.11,1,1854.11,2.7,50.81,1803.29,Premium,North,Online,3.0,False,5,Q2,Friday,False
TXN_001642,2023-02-13,Home & Garden,650.37,2,1300.73,14.8,192.47,1108.26,Premium,East,Mobile App,3.5,False,2,Q1,Monday,False
TXN_001643,2023-03-22,Electronics,670.69,1,670.69,4.1,27.24,643.45,Budget,North,Online,3.7,False,3,Q1,Wednesday,False
TXN_001644,2023-07-05,Sports,523.75,2,1047.51,11.8,123.24,924.26,Regular,East,Retail Store,2.6,True,7,Q3,Wednesday,False
TXN_001645,2023-04-17,Beauty,68.83,3,206.49,4.5,9.25,197.24,Regular,South,Retail Store,3.4,True,4,Q2,Monday,False
TXN_001646,2022-08-13,Clothing,14.15,6,84.93,11.5,9.8,75.13,Budget,East,Online,5.0,False,8,Q3,Saturday,True
TXN_001647,2023-08-08,Toys,23.91,6,143.48,18.5,26.48,117.0,Regular,West,Online,2.9,False,8,Q3,Tuesday,False
TXN_001648,2023-02-18,Books,63.73,1,63.73,12.0,7.64,56.09,Regular,East,Online,4.5,False,2,Q1,Saturday,True
TXN_001649,2022-08-27,Beauty,78.12,2,156.24,0.6,0.91,155.32,Premium,East,Retail Store,5.0,False,8,Q3,Saturday,True
TXN_001650,2022-12-17,Beauty,38.6,6,231.62,30.2,69.9,161.73,Budget,Central,Online,4.7,True,12,Q4,Saturday,True
TXN_001651,2023-03-09,Electronics,776.34,1,776.34,27.2,211.2,565.14,Regular,East,Mobile App,3.2,False,3,Q1,Thursday,False
TXN_001652,2022-01-17,Beauty,228.86,1,228.86,11.2,25.56,203.3,Premium,East,Retail Store,5.0,True,1,Q1,Monday,False
TXN_001653,2023-07-20,Toys,118.0,2,236.0,23.6,55.62,180.39,Regular,North,Online,3.8,False,7,Q3,Thursday,False
TXN_001654,2023-04-09,Clothing,118.03,1,118.03,19.7,23.28,94.75,Regular,West,Online,2.3,False,4,Q2,Sunday,True
TXN_001655,2022-03-22,Toys,121.81,3,365.42,14.2,51.71,313.71,Regular,South,Mobile App,3.2,False,3,Q1,Tuesday,False
TXN_001656,2023-01-06,Electronics,259.52,1,259.52,6.8,17.58,241.94,Regular,North,Retail Store,3.3,False,1,Q1,Friday,False
TXN_001657,2023-12-03,Toys,41.25,7,288.77,25.8,74.37,214.4,Premium,West,Retail Store,5.0,False,12,Q4,Sunday,True
TXN_001658,2022-02-23,Electronics,158.85,3,476.56,24.8,118.26,358.3,Regular,North,Mobile App,2.5,False,2,Q1,Wednesday,False
TXN_001659,2022-05-03,Home & Garden,108.93,4,435.72,1.9,8.34,427.38,Budget,West,Retail Store,2.9,False,5,Q2,Tuesday,False
TXN_001660,2023-09-15,Toys,136.22,1,136.22,5.4,7.4,128.83,Regular,East,Online,2.0,False,9,Q3,Friday,False
TXN_001661,2022-10-27,Sports,45.69,3,137.06,16.6,22.69,114.37,Premium,North,Online,3.0,True,10,Q4,Thursday,False
TXN_001662,2023-01-11,Toys,58.36,3,175.07,12.4,21.65,153.42,Premium,Central,Online,3.8,True,1,Q1,Wednesday,False
TXN_001663,2022-10-25,Home & Garden,398.52,4,1594.06,5.9,93.69,1500.38,Premium,West,Mobile App,3.2,False,10,Q4,Tuesday,False
TXN_001664,2022-10-10,Beauty,120.55,2,241.11,13.3,32.02,209.09,Premium,North,Retail Store,3.1,False,10,Q4,Monday,False
TXN_001665,2023-03-25,Books,29.99,6,179.91,5.1,9.25,170.66,Regular,Central,Retail Store,3.4,False,3,Q1,Saturday,True
TXN_001666,2023-10-16,Toys,67.23,5,336.16,1.8,6.01,330.15,Budget,West,Online,3.1,False,10,Q4,Monday,False
TXN_001667,2023-06-14,Home & Garden,411.96,4,1647.84,14.4,236.54,1411.3,Premium,North,Retail Store,3.5,False,6,Q2,Wednesday,False
TXN_001668,2023-05-15,Home & Garden,74.76,6,448.56,1.6,7.13,441.44,Regular,Central,Retail Store,2.9,False,5,Q2,Monday,False
TXN_001669,2023-10-08,Sports,298.73,4,1194.91,9.2,109.97,1084.94,Regular,Central,Online,3.4,True,10,Q4,Sunday,True
TXN_001670,2022-01-12,Home & Garden,605.11,3,1815.32,4.3,78.35,1736.97,Premium,South,Online,4.9,True,1,Q1,Wednesday,False
TXN_001671,2023-01-06,Home & Garden,232.12,4,928.49,5.9,55.13,873.36,Regular,East,Online,4.0,False,1,Q1,Friday,False
TXN_001672,2022-07-24,Beauty,34.08,5,170.39,23.6,40.29,130.1,Premium,North,Online,2.7,True,7,Q3,Sunday,True
TXN_001673,2023-12-07,Home & Garden,228.56,4,914.23,15.9,145.1,769.13,Budget,South,Retail Store,4.1,True,12,Q4,Thursday,False
TXN_001674,2022-08-02,Clothing,110.66,2,221.31,16.7,36.91,184.4,Budget,South,Mobile App,2.2,False,8,Q3,Tuesday,False
TXN_001675,2023-06-02,Beauty,44.45,6,266.68,12.6,33.7,232.97,Regular,North,Mobile App,3.8,True,6,Q2,Friday,False
TXN_001676,2022-03-26,Beauty,111.53,4,446.12,19.3,86.07,360.06,Regular,Central,Mobile App,4.8,False,3,Q1,Saturday,True
TXN_001677,2023-05-30,Electronics,1159.71,1,1159.71,24.4,282.54,877.17,Budget,East,Online,3.0,True,5,Q2,Tuesday,False
TXN_001678,2023-08-01,Toys,18.56,6,111.36,10.1,11.25,100.1,Regular,North,Retail Store,3.5,True,8,Q3,Tuesday,False
TXN_001679,2022-09-03,Beauty,76.46,1,76.46,0.2,0.15,76.31,Budget,Central,Online,4.3,True,9,Q3,Saturday,True
TXN_001680,2023-11-21,Beauty,135.72,3,407.15,29.7,120.83,286.32,Regular,Central,Online,2.0,False,11,Q4,Tuesday,False
TXN_001681,2023-04-21,Electronics,1154.01,2,2308.01,3.9,90.97,2217.04,Budget,West,Online,3.6,False,4,Q2,Friday,False
TXN_001682,2022-05-16,Toys,139.11,3,417.32,24.9,104.03,313.3,Regular,West,Mobile App,2.6,False,5,Q2,Monday,False
TXN_001683,2022-07-29,Electronics,95.21,1,95.21,14.4,13.71,81.5,Budget,North,Mobile App,4.1,False,7,Q3,Friday,False
TXN_001684,2022-01-26,Clothing,113.56,1,113.56,11.4,12.97,100.59,Regular,East,Mobile App,3.1,False,1,Q1,Wednesday,False
TXN_001685,2023-01-06,Home & Garden,110.46,4,441.83,10.4,45.8,396.03,Budget,West,Online,4.8,False,1,Q1,Friday,False
TXN_001686,2023-02-24,Electronics,264.39,3,793.18,12.2,96.95,696.23,Regular,North,Mobile App,4.3,True,2,Q1,Friday,False
TXN_001687,2023-01-25,Sports,205.27,4,821.09,7.2,59.07,762.02,Regular,East,Online,3.3,True,1,Q1,Wednesday,False
TXN_001688,2022-05-24,Toys,154.76,3,464.29,13.2,61.32,402.97,Premium,North,Mobile App,5.0,True,5,Q2,Tuesday,False
TXN_001689,2022-05-18,Books,60.71,3,182.12,5.9,10.66,171.46,Regular,East,Online,2.5,False,5,Q2,Wednesday,False
TXN_001690,2022-04-23,Toys,43.06,4,172.26,8.1,13.87,158.39,Regular,West,Retail Store,2.7,False,4,Q2,Saturday,True
TXN_001691,2022-03-31,Clothing,73.17,7,512.2,4.6,23.52,488.67,Budget,Central,Retail Store,3.5,True,3,Q1,Thursday,False
TXN_001692,2023-06-10,Books,41.63,1,41.63,17.0,7.06,34.57,Regular,East,Mobile App,2.9,True,6,Q2,Saturday,True
TXN_001693,2023-07-30,Beauty,143.97,4,575.88,12.4,71.63,504.26,Regular,South,Mobile App,5.0,True,7,Q3,Sunday,True
TXN_001694,2023-07-09,Books,31.15,6,186.92,13.6,25.33,161.59,Regular,South,Online,4.9,True,7,Q3,Sunday,True
TXN_001695,2023-07-10,Toys,8.79,3,26.38,4.5,1.19,25.19,Budget,East,Retail Store,3.3,True,7,Q3,Monday,False
TXN_001696,2022-12-24,Clothing,200.52,4,802.06,18.0,144.74,657.32,Regular,West,Mobile App,4.8,True,12,Q4,Saturday,True
TXN_001697,2023-09-26,Home & Garden,645.82,4,2583.28,8.7,224.63,2358.65,Premium,East,Online,5.0,True,9,Q3,Tuesday,False
TXN_001698,2022-09-27,Sports,241.32,4,965.28,2.2,21.53,943.75,Budget,Central,Retail Store,3.1,False,9,Q3,Tuesday,False
TXN_001699,2023-09-29,Toys,47.61,6,285.69,6.0,17.11,268.58,Regular,South,Retail Store,2.8,False,9,Q3,Friday,False
TXN_001700,2022-05-04,Electronics,474.51,3,1423.53,15.1,214.49,1209.03,Regular,West,Online,3.1,True,5,Q2,Wednesday,False
TXN_001701,2023-07-04,Beauty,135.26,1,135.26,23.8,32.23,103.03,Budget,North,Online,1.7,True,7,Q3,Tuesday,False
TXN_001702,2022-01-26,Home & Garden,575.47,4,2301.89,20.7,475.71,1826.17,Premium,North,Online,3.5,True,1,Q1,Wednesday,False
TXN_001703,2022-09-09,Toys,108.88,4,435.52,29.5,128.69,306.83,Regular,Central,Mobile App,4.4,True,9,Q3,Friday,False
TXN_001704,2022-01-15,Electronics,2163.66,1,2163.66,5.9,127.6,2036.06,Premium,Central,Online,4.7,True,1,Q1,Saturday,True
TXN_001705,2022-09-03,Toys,113.12,4,452.47,13.9,62.68,389.79,Regular,North,Retail Store,4.6,True,9,Q3,Saturday,True
TXN_001706,2023-09-07,Clothing,310.72,2,621.44,5.1,31.46,589.98,Regular,East,Retail Store,3.5,False,9,Q3,Thursday,False
TXN_001707,2022-11-08,Electronics,1825.32,1,1825.32,17.3,315.6,1509.72,Budget,Central,Retail Store,3.8,False,11,Q4,Tuesday,False
TXN_001708,2023-08-04,Beauty,43.3,5,216.52,0.4,0.94,215.58,Budget,East,Online,2.3,False,8,Q3,Friday,False
TXN_001709,2022-04-21,Sports,252.05,4,1008.19,16.8,169.81,838.38,Regular,North,Online,4.3,True,4,Q2,Thursday,False
TXN_001710,2022-08-10,Clothing,102.9,3,308.69,10.6,32.62,276.07,Regular,West,Mobile App,2.5,True,8,Q3,Wednesday,False
TXN_001711,2023-12-28,Clothing,93.07,3,279.2,23.0,64.31,214.89,Budget,East,Online,3.2,True,12,Q4,Thursday,False
TXN_001712,2022-02-05,Clothing,219.99,4,879.97,19.6,172.41,707.55,Regular,South,Online,2.6,False,2,Q1,Saturday,True
TXN_001713,2022-04-20,Sports,301.49,2,602.98,14.6,87.76,515.22,Regular,South,Retail Store,3.9,False,4,Q2,Wednesday,False
TXN_001714,2023-10-18,Sports,218.7,4,874.81,24.6,215.53,659.28,Premium,West,Online,4.7,True,10,Q4,Wednesday,False
TXN_001715,2023-07-18,Home & Garden,292.16,3,876.49,6.4,56.53,819.96,Regular,North,Mobile App,4.0,False,7,Q3,Tuesday,False
TXN_001716,2022-09-12,Beauty,161.76,4,647.05,18.7,121.3,525.75,Regular,West,Online,3.5,False,9,Q3,Monday,False
TXN_001717,2022-12-19,Books,33.42,6,200.54,14.2,28.53,172.01,Premium,West,Mobile App,2.7,True,12,Q4,Monday,False
TXN_001718,2023-07-07,Sports,257.69,3,773.06,13.1,101.25,671.81,Premium,Central,Retail Store,2.8,True,7,Q3,Friday,False
TXN_001719,2023-06-08,Books,57.06,1,57.06,10.3,5.89,51.17,Regular,South,Online,2.6,False,6,Q2,Thursday,False
TXN_001720,2022-09-01,Beauty,195.18,4,780.72,8.5,65.99,714.73,Regular,West,Online,3.8,False,9,Q3,Thursday,False
TXN_001721,2022-10-30,Toys,125.93,5,629.63,19.5,122.57,507.06,Premium,North,Online,5.0,True,10,Q4,Sunday,True
TXN_001722,2022-12-23,Beauty,139.91,3,419.74,28.1,117.87,301.87,Budget,North,Online,4.0,False,12,Q4,Friday,False
TXN_001723,2024-01-01,Sports,155.4,4,621.62,4.5,28.03,593.59,Regular,Central,Retail Store,3.0,False,1,Q1,Monday,False
TXN_001724,2023-11-13,Beauty,145.26,2,290.52,12.9,37.59,252.93,Regular,Central,Online,4.1,True,11,Q4,Monday,False
TXN_001725,2022-04-30,Home & Garden,470.45,4,1881.81,9.0,168.45,1713.35,Regular,West,Mobile App,4.6,True,4,Q2,Saturday,True
TXN_001726,2022-04-10,Sports,36.59,2,73.19,16.8,12.33,60.86,Budget,South,Online,3.0,True,4,Q2,Sunday,True
TXN_001727,2022-12-26,Sports,136.7,4,546.82,37.9,207.27,339.55,Regular,East,Mobile App,4.1,True,12,Q4,Monday,False
TXN_001728,2022-07-18,Beauty,102.75,2,205.51,13.4,27.49,178.02,Budget,East,Retail Store,5.0,True,7,Q3,Monday,False
TXN_001729,2023-01-25,Clothing,139.03,6,834.2,12.6,105.28,728.92,Premium,South,Online,3.5,True,1,Q1,Wednesday,False
TXN_001730,2022-10-06,Sports,206.77,2,413.53,10.8,44.73,368.8,Regular,North,Online,4.1,True,10,Q4,Thursday,False
TXN_001731,2022-11-09,Beauty,106.13,4,424.53,38.1,161.69,262.84,Regular,East,Mobile App,2.9,False,11,Q4,Wednesday,False
TXN_001732,2022-06-16,Home & Garden,442.89,4,1771.56,3.9,68.99,1702.57,Regular,East,Retail Store,3.6,False,6,Q2,Thursday,False
TXN_001733,2022-04-14,Beauty,163.2,5,816.01,13.1,106.54,709.47,Premium,East,Online,4.4,True,4,Q2,Thursday,False
TXN_001734,2022-01-14,Books,58.79,2,117.58,10.2,12.03,105.55,Budget,East,Online,3.1,False,1,Q1,Friday,False
TXN_001735,2022-10-27,Toys,63.57,3,190.71,13.7,26.04,164.67,Regular,West,Online,4.8,True,10,Q4,Thursday,False
TXN_001736,2023-01-16,Clothing,28.24,5,141.18,17.4,24.5,116.68,Regular,North,Online,3.3,False,1,Q1,Monday,False
TXN_001737,2023-12-20,Books,22.94,1,22.94,26.8,6.14,16.8,Premium,South,Online,4.6,False,12,Q4,Wednesday,False
TXN_001738,2023-05-03,Beauty,163.43,2,326.87,23.6,77.18,249.69,Budget,North,Mobile App,3.9,True,5,Q2,Wednesday,False
TXN_001739,2023-10-13,Beauty,223.96,3,671.88,11.7,78.33,593.55,Premium,South,Online,3.5,False,10,Q4,Friday,False
TXN_001740,2023-11-26,Beauty,130.7,1,130.7,31.6,41.24,89.46,Regular,Central,Mobile App,3.7,False,11,Q4,Sunday,True
TXN_001741,2022-07-03,Books,79.12,5,395.61,5.4,21.25,374.36,Regular,South,Online,3.1,False,7,Q3,Sunday,True
TXN_001742,2023-07-05,Sports,139.32,2,278.64,8.7,24.16,254.48,Regular,North,Retail Store,2.3,True,7,Q3,Wednesday,False
TXN_001743,2023-01-13,Home & Garden,126.57,4,506.29,3.8,19.44,486.85,Regular,South,Retail Store,4.2,True,1,Q1,Friday,False
TXN_001744,2022-08-31,Beauty,121.18,1,121.18,11.3,13.64,107.54,Regular,West,Online,2.9,True,8,Q3,Wednesday,False
TXN_001745,2023-06-26,Toys,13.08,5,65.38,26.5,17.33,48.05,Regular,West,Mobile App,3.7,False,6,Q2,Monday,False
TXN_001746,2022-11-16,Toys,33.41,6,200.45,20.1,40.23,160.21,Regular,North,Retail Store,3.2,True,11,Q4,Wednesday,False
TXN_001747,2022-09-29,Electronics,98.5,7,689.49,10.3,70.99,618.5,Regular,East,Retail Store,2.6,False,9,Q3,Thursday,False
TXN_001748,2022-08-16,Books,20.87,3,62.6,9.3,5.81,56.8,Premium,East,Retail Store,4.3,True,8,Q3,Tuesday,False
TXN_001749,2023-01-29,Toys,75.56,4,302.23,12.2,36.86,265.37,Regular,North,Retail Store,3.6,False,1,Q1,Sunday,True
TXN_001750,2022-06-11,Clothing,184.6,4,738.39,14.8,109.04,629.36,Regular,North,Retail Store,4.7,False,6,Q2,Saturday,True
TXN_001751,2023-03-28,Electronics,738.16,1,738.16,8.7,63.88,674.28,Regular,West,Retail Store,4.9,True,3,Q1,Tuesday,False
TXN_001752,2023-03-08,Books,80.0,6,480.01,5.2,24.75,455.27,Premium,North,Online,3.0,False,3,Q1,Wednesday,False
TXN_001753,2022-05-11,Sports,262.68,3,788.03,11.0,86.29,701.74,Premium,West,Retail Store,3.1,False,5,Q2,Wednesday,False
TXN_001754,2023-06-30,Home & Garden,121.39,1,121.39,11.0,13.39,108.0,Budget,East,Online,3.2,False,6,Q2,Friday,False
TXN_001755,2022-08-30,Toys,63.46,5,317.31,22.4,71.14,246.17,Budget,North,Mobile App,1.3,False,8,Q3,Tuesday,False
TXN_001756,2022-04-19,Books,31.69,1,31.69,19.8,6.29,25.41,Budget,Central,Online,3.3,False,4,Q2,Tuesday,False
TXN_001757,2023-09-11,Sports,438.62,3,1315.85,9.6,125.98,1189.87,Premium,South,Mobile App,4.4,False,9,Q3,Monday,False
TXN_001758,2022-08-31,Books,62.14,7,435.01,8.8,38.17,396.84,Regular,Central,Mobile App,3.3,False,8,Q3,Wednesday,False
TXN_001759,2022-04-21,Beauty,185.59,2,371.18,19.0,70.5,300.69,Regular,North,Online,2.2,False,4,Q2,Thursday,False
TXN_001760,2023-07-25,Home & Garden,277.19,1,277.19,13.6,37.77,239.42,Budget,East,Retail Store,3.5,False,7,Q3,Tuesday,False
TXN_001761,2022-08-16,Electronics,474.99,1,474.99,9.2,43.68,431.31,Budget,South,Retail Store,2.0,False,8,Q3,Tuesday,False
TXN_001762,2023-08-11,Toys,85.79,4,343.18,7.2,24.65,318.53,Budget,Central,Online,4.1,True,8,Q3,Friday,False
TXN_001763,2022-04-28,Clothing,200.0,1,200.0,2.6,5.22,194.78,Budget,West,Retail Store,2.8,False,4,Q2,Thursday,False
TXN_001764,2022-07-17,Books,32.93,2,65.85,6.1,4.02,61.83,Budget,North,Retail Store,4.0,False,7,Q3,Sunday,True
TXN_001765,2023-11-15,Books,112.48,6,674.86,6.5,44.12,630.74,Premium,South,Retail Store,4.1,True,11,Q4,Wednesday,False
TXN_001766,2023-05-26,Toys,12.11,6,72.65,14.8,10.76,61.89,Budget,North,Online,2.6,False,5,Q2,Friday,False
TXN_001767,2022-05-17,Clothing,154.18,1,154.18,3.5,5.45,148.73,Budget,West,Online,3.3,False,5,Q2,Tuesday,False
TXN_001768,2022-07-28,Beauty,308.42,1,308.42,15.5,47.91,260.51,Premium,North,Mobile App,4.1,False,7,Q3,Thursday,False
TXN_001769,2022-08-31,Electronics,1288.74,1,1288.74,9.5,122.03,1166.71,Regular,North,Online,3.3,False,8,Q3,Wednesday,False
TXN_001770,2022-12-13,Clothing,82.55,7,577.84,31.5,182.23,395.61,Regular,West,Online,2.2,False,12,Q4,Tuesday,False
TXN_001771,2023-10-02,Electronics,804.24,2,1608.48,23.9,384.67,1223.81,Regular,West,Mobile App,4.0,True,10,Q4,Monday,False
TXN_001772,2022-11-12,Clothing,162.57,2,325.15,33.4,108.69,216.45,Regular,West,Online,4.7,True,11,Q4,Saturday,True
TXN_001773,2022-01-17,Home & Garden,452.19,4,1808.77,16.2,293.51,1515.26,Premium,Central,Mobile App,3.6,False,1,Q1,Monday,False
TXN_001774,2022-06-26,Beauty,177.13,3,531.38,21.6,114.86,416.53,Premium,Central,Mobile App,3.6,False,6,Q2,Sunday,True
TXN_001775,2023-03-19,Clothing,169.03,2,338.05,23.4,78.96,259.09,Budget,East,Mobile App,2.4,False,3,Q1,Sunday,True
TXN_001776,2022-05-18,Clothing,149.69,3,449.06,4.1,18.46,430.61,Budget,East,Online,3.6,True,5,Q2,Wednesday,False
TXN_001777,2022-12-08,Toys,76.85,4,307.41,23.6,72.51,234.9,Regular,South,Online,3.5,False,12,Q4,Thursday,False
